funz-app       | [ INFO ] GET /health [request-id: FADA912A-D1B4-4D25-9A26-17C5D814295A]
funz-app       | [ WARNING ] Abort.204: No Content [method: GET, request-id: 6D847DD1-0F44-4C43-89C4-24D34209E0E8, url: /map/dynamic-tiles/2026-04-08/9/271/187?min_score=0.30&token=eyJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiJ9.eyJpYXQiOjE3NzU2ODE3NzMuNjU2ODU0MiwiaXNzIjoiZnVuZ2hpLW1hcCIsInN1YiI6IkQ1MTEwODRELThGNDgtNEE4NC1BQzA1LUM4RThDMDQ3NEFEQyIsImV4cCI6MTc3NTY4MjY3My42NTY4NTQyLCJlbWFpbCI6InNnYXJ1OTZAZ21haWwuY29tIn0.fdwpGXaX0E--x-hOMEUmETvbfBwqz0qj5J13Ue-8jy5m_dFybpbyt3IWiUbJxnt7WlduZRnN5JMWauCE8bECMyDx_roJg_vgz_dCL0k6RQyW0wKXFHAMgpmyvI50QddpIXJB0jKdTkeWFwuOnOopAsx9K78uOWf8TYR7JWXsGDOsAvTukekPLM6M0gfeUbZ8ZuaJhl63HRpHJbHjtEcgyldcONXvb4A4abjPTMmSrwIsGmbCzuNvp7kbDH3QW4q50Wgd4oeTEtVi6ZXBaM3qn0gRf7q_mHKE8LQDdj7G0oqP4v_ejBgkb00DtAHqRUUCzkdJAzGZ7nbgJ6Uv8CBP3w, userAgent: [Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148]]
funz-app       | [ WARNING ] Abort.204: No Content [method: GET, request-id: F161A058-648D-4710-9168-8B7106FAB5F0, url: /map/dynamic-tiles/2026-04-08/9/273/187?min_score=0.30&token=eyJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiJ9.eyJpYXQiOjE3NzU2ODE3NzMuNjU2ODU0MiwiaXNzIjoiZnVuZ2hpLW1hcCIsInN1YiI6IkQ1MTEwODRELThGNDgtNEE4NC1BQzA1LUM4RThDMDQ3NEFEQyIsImV4cCI6MTc3NTY4MjY3My42NTY4NTQyLCJlbWFpbCI6InNnYXJ1OTZAZ21haWwuY29tIn0.fdwpGXaX0E--x-hOMEUmETvbfBwqz0qj5J13Ue-8jy5m_dFybpbyt3IWiUbJxnt7WlduZRnN5JMWauCE8bECMyDx_roJg_vgz_dCL0k6RQyW0wKXFHAMgpmyvI50QddpIXJB0jKdTkeWFwuOnOopAsx9K78uOWf8TYR7JWXsGDOsAvTukekPLM6M0gfeUbZ8ZuaJhl63HRpHJbHjtEcgyldcONXvb4A4abjPTMmSrwIsGmbCzuNvp7kbDH3QW4q50Wgd4oeTEtVi6ZXBaM3qn0gRf7q_mHKE8LQDdj7G0oqP4v_ejBgkb00DtAHqRUUCzkdJAzGZ7nbgJ6Uv8CBP3w, userAgent: [Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148]]
funz-app       | [ WARNING ] Abort.204: No Content [method: GET, request-id: B75A7559-3155-4233-92E6-2870E55B33A3, url: /map/dynamic-tiles/2026-04-08/9/271/183?min_score=0.30&token=eyJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiJ9.eyJpYXQiOjE3NzU2ODE3NzMuNjU2ODU0MiwiaXNzIjoiZnVuZ2hpLW1hcCIsInN1YiI6IkQ1MTEwODRELThGNDgtNEE4NC1BQzA1LUM4RThDMDQ3NEFEQyIsImV4cCI6MTc3NTY4MjY3My42NTY4NTQyLCJlbWFpbCI6InNnYXJ1OTZAZ21haWwuY29tIn0.fdwpGXaX0E--x-hOMEUmETvbfBwqz0qj5J13Ue-8jy5m_dFybpbyt3IWiUbJxnt7WlduZRnN5JMWauCE8bECMyDx_roJg_vgz_dCL0k6RQyW0wKXFHAMgpmyvI50QddpIXJB0jKdTkeWFwuOnOopAsx9K78uOWf8TYR7JWXsGDOsAvTukekPLM6M0gfeUbZ8ZuaJhl63HRpHJbHjtEcgyldcONXvb4A4abjPTMmSrwIsGmbCzuNvp7kbDH3QW4q50Wgd4oeTEtVi6ZXBaM3qn0gRf7q_mHKE8LQDdj7G0oqP4v_ejBgkb00DtAHqRUUCzkdJAzGZ7nbgJ6Uv8CBP3w, userAgent: [Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148]]
funz-app       | [ INFO ] GET /map/dynamic-tiles/2026-04-08/8/136/92 [request-id: 84FB5EFA-8FFD-46C2-816B-15BF53D2B5C7]
funz-app       | [ WARNING ] Abort.204: No Content [method: GET, request-id: 84FB5EFA-8FFD-46C2-816B-15BF53D2B5C7, url: /map/dynamic-tiles/2026-04-08/8/136/92?min_score=0.30&token=eyJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiJ9.eyJpYXQiOjE3NzU2ODE3NzMuNjU2ODU0MiwiaXNzIjoiZnVuZ2hpLW1hcCIsInN1YiI6IkQ1MTEwODRELThGNDgtNEE4NC1BQzA1LUM4RThDMDQ3NEFEQyIsImV4cCI6MTc3NTY4MjY3My42NTY4NTQyLCJlbWFpbCI6InNnYXJ1OTZAZ21haWwuY29tIn0.fdwpGXaX0E--x-hOMEUmETvbfBwqz0qj5J13Ue-8jy5m_dFybpbyt3IWiUbJxnt7WlduZRnN5JMWauCE8bECMyDx_roJg_vgz_dCL0k6RQyW0wKXFHAMgpmyvI50QddpIXJB0jKdTkeWFwuOnOopAsx9K78uOWf8TYR7JWXsGDOsAvTukekPLM6M0gfeUbZ8ZuaJhl63HRpHJbHjtEcgyldcONXvb4A4abjPTMmSrwIsGmbCzuNvp7kbDH3QW4q50Wgd4oeTEtVi6ZXBaM3qn0gRf7q_mHKE8LQDdj7G0oqP4v_ejBgkb00DtAHqRUUCzkdJAzGZ7nbgJ6Uv8CBP3w, userAgent: [Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148]]
funz-app       | [ INFO ] GET /map/dynamic-tiles/2026-04-08/8/137/92 [request-id: 367BEA5D-ED55-49E2-B1AF-80AEBBBDC8AB]
funz-app       | [ WARNING ] Abort.204: No Content [method: GET, request-id: 367BEA5D-ED55-49E2-B1AF-80AEBBBDC8AB, url: /map/dynamic-tiles/2026-04-08/8/137/92?min_score=0.30&token=eyJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiJ9.eyJpYXQiOjE3NzU2ODE3NzMuNjU2ODU0MiwiaXNzIjoiZnVuZ2hpLW1hcCIsInN1YiI6IkQ1MTEwODRELThGNDgtNEE4NC1BQzA1LUM4RThDMDQ3NEFEQyIsImV4cCI6MTc3NTY4MjY3My42NTY4NTQyLCJlbWFpbCI6InNnYXJ1OTZAZ21haWwuY29tIn0.fdwpGXaX0E--x-hOMEUmETvbfBwqz0qj5J13Ue-8jy5m_dFybpbyt3IWiUbJxnt7WlduZRnN5JMWauCE8bECMyDx_roJg_vgz_dCL0k6RQyW0wKXFHAMgpmyvI50QddpIXJB0jKdTkeWFwuOnOopAsx9K78uOWf8TYR7JWXsGDOsAvTukekPLM6M0gfeUbZ8ZuaJhl63HRpHJbHjtEcgyldcONXvb4A4abjPTMmSrwIsGmbCzuNvp7kbDH3QW4q50Wgd4oeTEtVi6ZXBaM3qn0gRf7q_mHKE8LQDdj7G0oqP4v_ejBgkb00DtAHqRUUCzkdJAzGZ7nbgJ6Uv8CBP3w, userAgent: [Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148]]
funz-app       | [ INFO ] GET /map/dynamic-tiles/2026-04-08/8/135/92 [request-id: 982BC6A0-8AA2-4FD6-92E5-1F55357F6F3D]
funz-app       | [ INFO ] GET /map/dynamic-tiles/2026-04-08/8/136/93 [request-id: 5A48E58C-163E-4E40-AAD6-699C38B59E4C]
funz-app       | [ WARNING ] Abort.204: No Content [method: GET, request-id: 982BC6A0-8AA2-4FD6-92E5-1F55357F6F3D, url: /map/dynamic-tiles/2026-04-08/8/135/92?min_score=0.30&token=eyJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiJ9.eyJpYXQiOjE3NzU2ODE3NzMuNjU2ODU0MiwiaXNzIjoiZnVuZ2hpLW1hcCIsInN1YiI6IkQ1MTEwODRELThGNDgtNEE4NC1BQzA1LUM4RThDMDQ3NEFEQyIsImV4cCI6MTc3NTY4MjY3My42NTY4NTQyLCJlbWFpbCI6InNnYXJ1OTZAZ21haWwuY29tIn0.fdwpGXaX0E--x-hOMEUmETvbfBwqz0qj5J13Ue-8jy5m_dFybpbyt3IWiUbJxnt7WlduZRnN5JMWauCE8bECMyDx_roJg_vgz_dCL0k6RQyW0wKXFHAMgpmyvI50QddpIXJB0jKdTkeWFwuOnOopAsx9K78uOWf8TYR7JWXsGDOsAvTukekPLM6M0gfeUbZ8ZuaJhl63HRpHJbHjtEcgyldcONXvb4A4abjPTMmSrwIsGmbCzuNvp7kbDH3QW4q50Wgd4oeTEtVi6ZXBaM3qn0gRf7q_mHKE8LQDdj7G0oqP4v_ejBgkb00DtAHqRUUCzkdJAzGZ7nbgJ6Uv8CBP3w, userAgent: [Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148]]
funz-app       | [ WARNING ] Abort.204: No Content [method: GET, request-id: 5A48E58C-163E-4E40-AAD6-699C38B59E4C, url: /map/dynamic-tiles/2026-04-08/8/136/93?min_score=0.30&token=eyJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiJ9.eyJpYXQiOjE3NzU2ODE3NzMuNjU2ODU0MiwiaXNzIjoiZnVuZ2hpLW1hcCIsInN1YiI6IkQ1MTEwODRELThGNDgtNEE4NC1BQzA1LUM4RThDMDQ3NEFEQyIsImV4cCI6MTc3NTY4MjY3My42NTY4NTQyLCJlbWFpbCI6InNnYXJ1OTZAZ21haWwuY29tIn0.fdwpGXaX0E--x-hOMEUmETvbfBwqz0qj5J13Ue-8jy5m_dFybpbyt3IWiUbJxnt7WlduZRnN5JMWauCE8bECMyDx_roJg_vgz_dCL0k6RQyW0wKXFHAMgpmyvI50QddpIXJB0jKdTkeWFwuOnOopAsx9K78uOWf8TYR7JWXsGDOsAvTukekPLM6M0gfeUbZ8ZuaJhl63HRpHJbHjtEcgyldcONXvb4A4abjPTMmSrwIsGmbCzuNvp7kbDH3QW4q50Wgd4oeTEtVi6ZXBaM3qn0gRf7q_mHKE8LQDdj7G0oqP4v_ejBgkb00DtAHqRUUCzkdJAzGZ7nbgJ6Uv8CBP3w, userAgent: [Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148]]
funz-app       | [ INFO ] GET /map/dynamic-tiles/2026-04-08/8/135/93 [request-id: D7F41433-3AF7-4896-9484-2C4D9DFA1CE8]
funz-app       | [ WARNING ] Abort.204: No Content [method: GET, request-id: D7F41433-3AF7-4896-9484-2C4D9DFA1CE8, url: /map/dynamic-tiles/2026-04-08/8/135/93?min_score=0.30&token=eyJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiJ9.eyJpYXQiOjE3NzU2ODE3NzMuNjU2ODU0MiwiaXNzIjoiZnVuZ2hpLW1hcCIsInN1YiI6IkQ1MTEwODRELThGNDgtNEE4NC1BQzA1LUM4RThDMDQ3NEFEQyIsImV4cCI6MTc3NTY4MjY3My42NTY4NTQyLCJlbWFpbCI6InNnYXJ1OTZAZ21haWwuY29tIn0.fdwpGXaX0E--x-hOMEUmETvbfBwqz0qj5J13Ue-8jy5m_dFybpbyt3IWiUbJxnt7WlduZRnN5JMWauCE8bECMyDx_roJg_vgz_dCL0k6RQyW0wKXFHAMgpmyvI50QddpIXJB0jKdTkeWFwuOnOopAsx9K78uOWf8TYR7JWXsGDOsAvTukekPLM6M0gfeUbZ8ZuaJhl63HRpHJbHjtEcgyldcONXvb4A4abjPTMmSrwIsGmbCzuNvp7kbDH3QW4q50Wgd4oeTEtVi6ZXBaM3qn0gRf7q_mHKE8LQDdj7G0oqP4v_ejBgkb00DtAHqRUUCzkdJAzGZ7nbgJ6Uv8CBP3w, userAgent: [Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148]]
funz-app       | [ INFO ] GET /map/dynamic-tiles/2026-04-08/8/136/91 [request-id: BB76059C-A2B2-4193-ADB7-98FCBBC3AF31]
funz-app       | [ INFO ] GET /map/dynamic-tiles/2026-04-08/8/135/91 [request-id: 27AB8BCD-02C0-401F-B09B-D2315FE0A017]
funz-app       | [ INFO ] GET /map/dynamic-tiles/2026-04-08/8/137/93 [request-id: F6E00AA5-EACB-4EF4-895C-83C9D5D5A1CE]
funz-app       | [ WARNING ] Abort.204: No Content [method: GET, request-id: BB76059C-A2B2-4193-ADB7-98FCBBC3AF31, url: /map/dynamic-tiles/2026-04-08/8/136/91?min_score=0.30&token=eyJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiJ9.eyJpYXQiOjE3NzU2ODE3NzMuNjU2ODU0MiwiaXNzIjoiZnVuZ2hpLW1hcCIsInN1YiI6IkQ1MTEwODRELThGNDgtNEE4NC1BQzA1LUM4RThDMDQ3NEFEQyIsImV4cCI6MTc3NTY4MjY3My42NTY4NTQyLCJlbWFpbCI6InNnYXJ1OTZAZ21haWwuY29tIn0.fdwpGXaX0E--x-hOMEUmETvbfBwqz0qj5J13Ue-8jy5m_dFybpbyt3IWiUbJxnt7WlduZRnN5JMWauCE8bECMyDx_roJg_vgz_dCL0k6RQyW0wKXFHAMgpmyvI50QddpIXJB0jKdTkeWFwuOnOopAsx9K78uOWf8TYR7JWXsGDOsAvTukekPLM6M0gfeUbZ8ZuaJhl63HRpHJbHjtEcgyldcONXvb4A4abjPTMmSrwIsGmbCzuNvp7kbDH3QW4q50Wgd4oeTEtVi6ZXBaM3qn0gRf7q_mHKE8LQDdj7G0oqP4v_ejBgkb00DtAHqRUUCzkdJAzGZ7nbgJ6Uv8CBP3w, userAgent: [Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148]]
funz-app       | [ WARNING ] Abort.204: No Content [method: GET, request-id: F6E00AA5-EACB-4EF4-895C-83C9D5D5A1CE, url: /map/dynamic-tiles/2026-04-08/8/137/93?min_score=0.30&token=eyJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiJ9.eyJpYXQiOjE3NzU2ODE3NzMuNjU2ODU0MiwiaXNzIjoiZnVuZ2hpLW1hcCIsInN1YiI6IkQ1MTEwODRELThGNDgtNEE4NC1BQzA1LUM4RThDMDQ3NEFEQyIsImV4cCI6MTc3NTY4MjY3My42NTY4NTQyLCJlbWFpbCI6InNnYXJ1OTZAZ21haWwuY29tIn0.fdwpGXaX0E--x-hOMEUmETvbfBwqz0qj5J13Ue-8jy5m_dFybpbyt3IWiUbJxnt7WlduZRnN5JMWauCE8bECMyDx_roJg_vgz_dCL0k6RQyW0wKXFHAMgpmyvI50QddpIXJB0jKdTkeWFwuOnOopAsx9K78uOWf8TYR7JWXsGDOsAvTukekPLM6M0gfeUbZ8ZuaJhl63HRpHJbHjtEcgyldcONXvb4A4abjPTMmSrwIsGmbCzuNvp7kbDH3QW4q50Wgd4oeTEtVi6ZXBaM3qn0gRf7q_mHKE8LQDdj7G0oqP4v_ejBgkb00DtAHqRUUCzkdJAzGZ7nbgJ6Uv8CBP3w, userAgent: [Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148]]
funz-app       | [ WARNING ] Abort.204: No Content [method: GET, request-id: 27AB8BCD-02C0-401F-B09B-D2315FE0A017, url: /map/dynamic-tiles/2026-04-08/8/135/91?min_score=0.30&token=eyJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiJ9.eyJpYXQiOjE3NzU2ODE3NzMuNjU2ODU0MiwiaXNzIjoiZnVuZ2hpLW1hcCIsInN1YiI6IkQ1MTEwODRELThGNDgtNEE4NC1BQzA1LUM4RThDMDQ3NEFEQyIsImV4cCI6MTc3NTY4MjY3My42NTY4NTQyLCJlbWFpbCI6InNnYXJ1OTZAZ21haWwuY29tIn0.fdwpGXaX0E--x-hOMEUmETvbfBwqz0qj5J13Ue-8jy5m_dFybpbyt3IWiUbJxnt7WlduZRnN5JMWauCE8bECMyDx_roJg_vgz_dCL0k6RQyW0wKXFHAMgpmyvI50QddpIXJB0jKdTkeWFwuOnOopAsx9K78uOWf8TYR7JWXsGDOsAvTukekPLM6M0gfeUbZ8ZuaJhl63HRpHJbHjtEcgyldcONXvb4A4abjPTMmSrwIsGmbCzuNvp7kbDH3QW4q50Wgd4oeTEtVi6ZXBaM3qn0gRf7q_mHKE8LQDdj7G0oqP4v_ejBgkb00DtAHqRUUCzkdJAzGZ7nbgJ6Uv8CBP3w, userAgent: [Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148]]
funz-app       | [ INFO ] GET /map/dynamic-tiles/2026-04-08/8/137/91 [request-id: 2C399354-9B4B-4BF2-AB69-9C7BFC7989CA]
funz-app       | [ INFO ] GET /map/dynamic-tiles/2026-04-08/8/136/94 [request-id: 378651E3-9AE0-4478-8399-371B6264DB2C]
funz-app       | [ WARNING ] Abort.204: No Content [method: GET, request-id: 378651E3-9AE0-4478-8399-371B6264DB2C, url: /map/dynamic-tiles/2026-04-08/8/136/94?min_score=0.30&token=eyJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiJ9.eyJpYXQiOjE3NzU2ODE3NzMuNjU2ODU0MiwiaXNzIjoiZnVuZ2hpLW1hcCIsInN1YiI6IkQ1MTEwODRELThGNDgtNEE4NC1BQzA1LUM4RThDMDQ3NEFEQyIsImV4cCI6MTc3NTY4MjY3My42NTY4NTQyLCJlbWFpbCI6InNnYXJ1OTZAZ21haWwuY29tIn0.fdwpGXaX0E--x-hOMEUmETvbfBwqz0qj5J13Ue-8jy5m_dFybpbyt3IWiUbJxnt7WlduZRnN5JMWauCE8bECMyDx_roJg_vgz_dCL0k6RQyW0wKXFHAMgpmyvI50QddpIXJB0jKdTkeWFwuOnOopAsx9K78uOWf8TYR7JWXsGDOsAvTukekPLM6M0gfeUbZ8ZuaJhl63HRpHJbHjtEcgyldcONXvb4A4abjPTMmSrwIsGmbCzuNvp7kbDH3QW4q50Wgd4oeTEtVi6ZXBaM3qn0gRf7q_mHKE8LQDdj7G0oqP4v_ejBgkb00DtAHqRUUCzkdJAzGZ7nbgJ6Uv8CBP3w, userAgent: [Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148]]
funz-app       | [ WARNING ] Abort.204: No Content [method: GET, request-id: 2C399354-9B4B-4BF2-AB69-9C7BFC7989CA, url: /map/dynamic-tiles/2026-04-08/8/137/91?min_score=0.30&token=eyJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiJ9.eyJpYXQiOjE3NzU2ODE3NzMuNjU2ODU0MiwiaXNzIjoiZnVuZ2hpLW1hcCIsInN1YiI6IkQ1MTEwODRELThGNDgtNEE4NC1BQzA1LUM4RThDMDQ3NEFEQyIsImV4cCI6MTc3NTY4MjY3My42NTY4NTQyLCJlbWFpbCI6InNnYXJ1OTZAZ21haWwuY29tIn0.fdwpGXaX0E--x-hOMEUmETvbfBwqz0qj5J13Ue-8jy5m_dFybpbyt3IWiUbJxnt7WlduZRnN5JMWauCE8bECMyDx_roJg_vgz_dCL0k6RQyW0wKXFHAMgpmyvI50QddpIXJB0jKdTkeWFwuOnOopAsx9K78uOWf8TYR7JWXsGDOsAvTukekPLM6M0gfeUbZ8ZuaJhl63HRpHJbHjtEcgyldcONXvb4A4abjPTMmSrwIsGmbCzuNvp7kbDH3QW4q50Wgd4oeTEtVi6ZXBaM3qn0gRf7q_mHKE8LQDdj7G0oqP4v_ejBgkb00DtAHqRUUCzkdJAzGZ7nbgJ6Uv8CBP3w, userAgent: [Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148]]
funz-app       | [ INFO ] GET /map/dynamic-tiles/2026-04-08/8/135/94 [request-id: EEB40AA2-F5C9-42F0-BB00-C8EEA689DF60]
funz-app       | [ INFO ] GET /map/dynamic-tiles/2026-04-08/8/137/94 [request-id: 06191EC9-850D-49EB-8CE1-16FA2F30F5E4]
funz-app       | [ WARNING ] Abort.204: No Content [method: GET, request-id: EEB40AA2-F5C9-42F0-BB00-C8EEA689DF60, url: /map/dynamic-tiles/2026-04-08/8/135/94?min_score=0.30&token=eyJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiJ9.eyJpYXQiOjE3NzU2ODE3NzMuNjU2ODU0MiwiaXNzIjoiZnVuZ2hpLW1hcCIsInN1YiI6IkQ1MTEwODRELThGNDgtNEE4NC1BQzA1LUM4RThDMDQ3NEFEQyIsImV4cCI6MTc3NTY4MjY3My42NTY4NTQyLCJlbWFpbCI6InNnYXJ1OTZAZ21haWwuY29tIn0.fdwpGXaX0E--x-hOMEUmETvbfBwqz0qj5J13Ue-8jy5m_dFybpbyt3IWiUbJxnt7WlduZRnN5JMWauCE8bECMyDx_roJg_vgz_dCL0k6RQyW0wKXFHAMgpmyvI50QddpIXJB0jKdTkeWFwuOnOopAsx9K78uOWf8TYR7JWXsGDOsAvTukekPLM6M0gfeUbZ8ZuaJhl63HRpHJbHjtEcgyldcONXvb4A4abjPTMmSrwIsGmbCzuNvp7kbDH3QW4q50Wgd4oeTEtVi6ZXBaM3qn0gRf7q_mHKE8LQDdj7G0oqP4v_ejBgkb00DtAHqRUUCzkdJAzGZ7nbgJ6Uv8CBP3w, userAgent: [Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148]]
funz-app       | [ INFO ] GET /map/dynamic-tiles/2026-04-08/8/136/90 [request-id: 1E50C411-A7F5-463C-8D6E-150A1D76DE44]
funz-app       | [ INFO ] GET /map/dynamic-tiles/2026-04-08/8/135/90 [request-id: 87B6990B-C0F5-42F0-8401-47D02B5F85DF]
funz-app       | [ WARNING ] Abort.204: No Content [method: GET, request-id: 06191EC9-850D-49EB-8CE1-16FA2F30F5E4, url: /map/dynamic-tiles/2026-04-08/8/137/94?min_score=0.30&token=eyJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiJ9.eyJpYXQiOjE3NzU2ODE3NzMuNjU2ODU0MiwiaXNzIjoiZnVuZ2hpLW1hcCIsInN1YiI6IkQ1MTEwODRELThGNDgtNEE4NC1BQzA1LUM4RThDMDQ3NEFEQyIsImV4cCI6MTc3NTY4MjY3My42NTY4NTQyLCJlbWFpbCI6InNnYXJ1OTZAZ21haWwuY29tIn0.fdwpGXaX0E--x-hOMEUmETvbfBwqz0qj5J13Ue-8jy5m_dFybpbyt3IWiUbJxnt7WlduZRnN5JMWauCE8bECMyDx_roJg_vgz_dCL0k6RQyW0wKXFHAMgpmyvI50QddpIXJB0jKdTkeWFwuOnOopAsx9K78uOWf8TYR7JWXsGDOsAvTukekPLM6M0gfeUbZ8ZuaJhl63HRpHJbHjtEcgyldcONXvb4A4abjPTMmSrwIsGmbCzuNvp7kbDH3QW4q50Wgd4oeTEtVi6ZXBaM3qn0gRf7q_mHKE8LQDdj7G0oqP4v_ejBgkb00DtAHqRUUCzkdJAzGZ7nbgJ6Uv8CBP3w, userAgent: [Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148]]
funz-app       | [ WARNING ] Abort.204: No Content [method: GET, request-id: 1E50C411-A7F5-463C-8D6E-150A1D76DE44, url: /map/dynamic-tiles/2026-04-08/8/136/90?min_score=0.30&token=eyJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiJ9.eyJpYXQiOjE3NzU2ODE3NzMuNjU2ODU0MiwiaXNzIjoiZnVuZ2hpLW1hcCIsInN1YiI6IkQ1MTEwODRELThGNDgtNEE4NC1BQzA1LUM4RThDMDQ3NEFEQyIsImV4cCI6MTc3NTY4MjY3My42NTY4NTQyLCJlbWFpbCI6InNnYXJ1OTZAZ21haWwuY29tIn0.fdwpGXaX0E--x-hOMEUmETvbfBwqz0qj5J13Ue-8jy5m_dFybpbyt3IWiUbJxnt7WlduZRnN5JMWauCE8bECMyDx_roJg_vgz_dCL0k6RQyW0wKXFHAMgpmyvI50QddpIXJB0jKdTkeWFwuOnOopAsx9K78uOWf8TYR7JWXsGDOsAvTukekPLM6M0gfeUbZ8ZuaJhl63HRpHJbHjtEcgyldcONXvb4A4abjPTMmSrwIsGmbCzuNvp7kbDH3QW4q50Wgd4oeTEtVi6ZXBaM3qn0gRf7q_mHKE8LQDdj7G0oqP4v_ejBgkb00DtAHqRUUCzkdJAzGZ7nbgJ6Uv8CBP3w, userAgent: [Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148]]
funz-app       | [ WARNING ] Abort.204: No Content [method: GET, request-id: 87B6990B-C0F5-42F0-8401-47D02B5F85DF, url: /map/dynamic-tiles/2026-04-08/8/135/90?min_score=0.30&token=eyJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiJ9.eyJpYXQiOjE3NzU2ODE3NzMuNjU2ODU0MiwiaXNzIjoiZnVuZ2hpLW1hcCIsInN1YiI6IkQ1MTEwODRELThGNDgtNEE4NC1BQzA1LUM4RThDMDQ3NEFEQyIsImV4cCI6MTc3NTY4MjY3My42NTY4NTQyLCJlbWFpbCI6InNnYXJ1OTZAZ21haWwuY29tIn0.fdwpGXaX0E--x-hOMEUmETvbfBwqz0qj5J13Ue-8jy5m_dFybpbyt3IWiUbJxnt7WlduZRnN5JMWauCE8bECMyDx_roJg_vgz_dCL0k6RQyW0wKXFHAMgpmyvI50QddpIXJB0jKdTkeWFwuOnOopAsx9K78uOWf8TYR7JWXsGDOsAvTukekPLM6M0gfeUbZ8ZuaJhl63HRpHJbHjtEcgyldcONXvb4A4abjPTMmSrwIsGmbCzuNvp7kbDH3QW4q50Wgd4oeTEtVi6ZXBaM3qn0gRf7q_mHKE8LQDdj7G0oqP4v_ejBgkb00DtAHqRUUCzkdJAzGZ7nbgJ6Uv8CBP3w, userAgent: [Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148]]
funz-app       | [ INFO ] GET /map/dynamic-tiles/2026-04-08/8/137/90 [request-id: CBD27E4E-40ED-4025-8814-6F085D59C990]
